,Unnamed: 0,TWEET_ID,USER_ID,TWEET_TEXT,AUTHOR_COVID,AUTHOR_SYMPTOMS,FAMILY,FAMILY_COVID,FAMILY_SYMPTOMS,TWEET_TEXT_PROCESSED,HASHTAGS,POS,DUPLICATE,NON_ENGLISH,IF,COVID,TWEET_TEXT_PROCESSED_POSTAGGED
289,289,1280242736101294086,223454915,@PhantomCannibal 3 oh I'm so naughty do I have to go to covid jail now?,0,0,0,0,0,3 oh i am so naughty do i have to go to covid jail now?,[],3_CD oh_NN i_NN am_VBP so_RB naughty_JJ do_VBP i_NNS have_VBP to_TO go_VB to_TO covid_VB jail_NN now_RB,False,False,False,True,3 oh i am so naughty do i have to go to covid jail now? 3_CD oh_NN i_NN am_VBP so_RB naughty_JJ do_VBP i_NNS have_VBP to_TO go_VB to_TO covid_VB jail_NN now_RB
290,290,1239647631854501888,740332614,"Why and how has Idris Elba been tested for Covid-19, when he had no symptoms and just the notion that he may have come into contact with someone affected? Isn’t that against what us ‘joe public’ are told? We can’t get tested even if symptomatic?",0,0,0,0,0,"why and how has idris elba been tested for covid-19, when he had no symptoms and just the notion that he may have come into contact with someone affected? is not that against what us ‘joe public’ are told? we cannot get tested even if symptomatic?",[],why_WRB and_CC how_WRB has_VBZ idris_VBN elba_RB been_VBN tested_VBN for_IN covid_JJ 19_CD when_WRB he_PRP had_VBD no_DT symptoms_NNS and_CC just_RB the_DT notion_NN that_IN he_PRP may_MD have_VB come_VBN into_IN contact_NN with_IN someone_NN affected_VBN is_VBZ not_RB that_DT against_IN what_WP us_PRP ‘_VBP joe_JJ public_JJ ’_NN are_VBP told_VBN we_PRP cannot_VBP get_VB tested_VBN even_RB if_IN symptomatic_JJ,False,False,False,True,"why and how has idris elba been tested for covid-19, when he had no symptoms and just the notion that he may have come into contact with someone affected? is not that against what us ‘joe public’ are told? we cannot get tested even if symptomatic? why_WRB and_CC how_WRB has_VBZ idris_VBN elba_RB been_VBN tested_VBN for_IN covid_JJ 19_CD when_WRB he_PRP had_VBD no_DT symptoms_NNS and_CC just_RB the_DT notion_NN that_IN he_PRP may_MD have_VB come_VBN into_IN contact_NN with_IN someone_NN affected_VBN is_VBZ not_RB that_DT against_IN what_WP us_PRP ‘_VBP joe_JJ public_JJ ’_NN are_VBP told_VBN we_PRP cannot_VBP get_VB tested_VBN even_RB if_IN symptomatic_JJ"
291,291,1290977928692543488,1103452165492875264,"@SkyeCityAuthor @TheBeigeSirKeir Similar to me. I can't be 100% sure I had covid, as I had no checks. But the rest, the same. I only found out recently I was sensitive to lactose, plus I try and avoid grains, especially wheat. Although I love bread, so it's difficult, the calmness and clarity I get, is worth it.",0,0,0,0,0,"similar to me. i cannot be 100% sure i had covid, as i had no checks. but the rest, the same. i only found out recently i was sensitive to lactose, plus i try and avoid grains, especially wheat. although i love bread, so it is difficult, the calmness and clarity i get, is worth it.",[],similar_JJ to_TO me_PRP i_VB cannot_VBP be_VB 100_CD %_NN sure_JJ i_NN had_VBD covid_NN as_IN i_NN had_VBD no_DT checks_NNS but_CC the_DT rest_NN the_DT same_JJ i_NN only_RB found_VBD out_RP recently_RB i_NN was_VBD sensitive_JJ to_TO lactose_VB plus_CC i_JJ try_NN and_CC avoid_NN grains_NNS especially_RB wheat_NN although_IN i_JJ love_VBP bread_NN so_IN it_PRP is_VBZ difficult_JJ the_DT calmness_NN and_CC clarity_NN i_NN get_VBP is_VBZ worth_IN it_PRP,False,False,False,True,"similar to me. i cannot be 100% sure i had covid, as i had no checks. but the rest, the same. i only found out recently i was sensitive to lactose, plus i try and avoid grains, especially wheat. although i love bread, so it is difficult, the calmness and clarity i get, is worth it. similar_JJ to_TO me_PRP i_VB cannot_VBP be_VB 100_CD %_NN sure_JJ i_NN had_VBD covid_NN as_IN i_NN had_VBD no_DT checks_NNS but_CC the_DT rest_NN the_DT same_JJ i_NN only_RB found_VBD out_RP recently_RB i_NN was_VBD sensitive_JJ to_TO lactose_VB plus_CC i_JJ try_NN and_CC avoid_NN grains_NNS especially_RB wheat_NN although_IN i_JJ love_VBP bread_NN so_IN it_PRP is_VBZ difficult_JJ the_DT calmness_NN and_CC clarity_NN i_NN get_VBP is_VBZ worth_IN it_PRP"
292,292,1265034577686528000,1911666998,"@paulapopsicle @Day89Linda @neilmartinson @piersmorgan “I have never had a test for my Covid, nor has my wife.”

Sorry, which bit of his travel was in exceptional circumstance, given neither were ill at the same time?",0,0,1,0,0,"“i have never had a test for my covid, nor has my wife.” sorry, which bit of his travel was in exceptional circumstance, given neither were ill at the same time?",[],“_NN i_NNS have_VBP never_RB had_VBD a_DT test_NN for_IN covid_NN nor_CC has_VBZ wife_NN ”_JJ sorry_NN which_WDT bit_NN of_IN travel_NN was_VBD in_IN exceptional_JJ circumstance_NN given_VBN neither_CC were_VBD ill_VBN at_IN the_DT same_JJ time_NN,False,False,False,True,"“i have never had a test for my covid, nor has my wife.” sorry, which bit of his travel was in exceptional circumstance, given neither were ill at the same time? “_NN i_NNS have_VBP never_RB had_VBD a_DT test_NN for_IN covid_NN nor_CC has_VBZ wife_NN ”_JJ sorry_NN which_WDT bit_NN of_IN travel_NN was_VBD in_IN exceptional_JJ circumstance_NN given_VBN neither_CC were_VBD ill_VBN at_IN the_DT same_JJ time_NN"
293,293,1256307332713086976,827941946631024644,"@10DowningStreet My 82 yr old mother had test for covid in nursing home 21/4 after displaying symptoms. We still have no result assumed lost! 2nd test taken 28/4 and still no result more than 72 hours later,when will we see you taking real action to protect our most vulnerable",0,0,1,0,1,"my 82 yr old mother had test for covid in nursing home 21/4 after displaying symptoms. we still have no result assumed lost! 2nd test taken 28/4 and still no result more than 72 hours later,when will we see you taking real action to protect our most vulnerable",[],82_CD yr_RB old_JJ mother_NN had_VBD test_NN for_IN covid_NN in_IN nursing_NN home_NN 21/4_CD after_IN displaying_VBG symptoms_NNS we_PRP still_RB have_VBP no_DT result_NN assumed_VBD lost_VBN 2nd_CD test_NN taken_VBN 28/4_CD and_CC still_RB no_DT result_NN more_JJR than_IN 72_CD hours_NNS later_RB when_WRB will_MD we_PRP see_VB you_PRP taking_VBG real_JJ action_NN to_TO protect_VB most_RBS vulnerable_JJ,False,False,False,True,"my 82 yr old mother had test for covid in nursing home 21/4 after displaying symptoms. we still have no result assumed lost! 2nd test taken 28/4 and still no result more than 72 hours later,when will we see you taking real action to protect our most vulnerable 82_CD yr_RB old_JJ mother_NN had_VBD test_NN for_IN covid_NN in_IN nursing_NN home_NN 21/4_CD after_IN displaying_VBG symptoms_NNS we_PRP still_RB have_VBP no_DT result_NN assumed_VBD lost_VBN 2nd_CD test_NN taken_VBN 28/4_CD and_CC still_RB no_DT result_NN more_JJR than_IN 72_CD hours_NNS later_RB when_WRB will_MD we_PRP see_VB you_PRP taking_VBG real_JJ action_NN to_TO protect_VB most_RBS vulnerable_JJ"
294,294,1275524023829618693,1883455374,Covid was always serious when patient 0 tested positive.,0,0,0,0,0,covid was always serious when patient 0 tested positive.,[],covid_NN was_VBD always_RB serious_JJ when_WRB patient_NN 0_CD tested_VBD positive_JJ,False,False,False,True,covid was always serious when patient 0 tested positive. covid_NN was_VBD always_RB serious_JJ when_WRB patient_NN 0_CD tested_VBD positive_JJ
295,295,1312043143387176960,772439220,"@The_LeftistMom I wouldn’t wish ill on anyone either. 
But I don’t think he’s got Covid, it’s too convenient. 
I do wish if he is poorly, that it makes him even just a little bit empathetic to what people are going through.",0,0,0,0,0,"i would not wish ill on anyone either. but i do not think he is got covid, it is too convenient. i do wish if he is poorly, that it makes him even just a little bit empathetic to what people are going through.",[],i_NN would_MD not_RB wish_VB ill_NN on_IN anyone_NN either_NN but_CC i_JJ do_VBP not_RB think_VB he_PRP is_VBZ got_VBD covid_RB it_PRP is_VBZ too_RB convenient_JJ i_VB do_VBP wish_VB if_IN he_PRP is_VBZ poorly_RB that_IN it_PRP makes_VBZ him_PRP even_RB just_RB a_DT little_JJ bit_NN empathetic_JJ to_TO what_WP people_NNS are_VBP going_VBG through_IN,False,False,False,True,"i would not wish ill on anyone either. but i do not think he is got covid, it is too convenient. i do wish if he is poorly, that it makes him even just a little bit empathetic to what people are going through. i_NN would_MD not_RB wish_VB ill_NN on_IN anyone_NN either_NN but_CC i_JJ do_VBP not_RB think_VB he_PRP is_VBZ got_VBD covid_RB it_PRP is_VBZ too_RB convenient_JJ i_VB do_VBP wish_VB if_IN he_PRP is_VBZ poorly_RB that_IN it_PRP makes_VBZ him_PRP even_RB just_RB a_DT little_JJ bit_NN empathetic_JJ to_TO what_WP people_NNS are_VBP going_VBG through_IN"
296,296,1292990605736452098,1238790544865796096,"@BorisJohnson 97,000 US children have tested positive for covid. Why do you think that is??? Your herd immunity 'cumming plan' has killed over 70, 000 already. Children will just keep infecting their families if you send them back to school without proper TTT.",0,0,0,0,0,"97,000 us children have tested positive for covid. why do you think that is??? your herd immunity 'cumming plan' has killed over 70, 000 already. children will just keep infecting their families if you send them back to school without proper ttt.",[],"97,000_CD us_PRP children_NNS have_VBP tested_VBN positive_JJ for_IN covid_NN why_WRB do_VBP you_PRP think_VB that_DT is_VBZ herd_NN immunity_NN cumming_VBG plan_NN has_VBZ killed_VBN over_IN 70_CD 000_CD already_RB children_NNS will_MD just_RB keep_VB infecting_VBG families_NNS if_IN you_PRP send_VBP them_PRP back_RB to_TO school_NN without_IN proper_JJ ttt_NN",False,False,False,True,"97,000 us children have tested positive for covid. why do you think that is??? your herd immunity 'cumming plan' has killed over 70, 000 already. children will just keep infecting their families if you send them back to school without proper ttt. 97,000_CD us_PRP children_NNS have_VBP tested_VBN positive_JJ for_IN covid_NN why_WRB do_VBP you_PRP think_VB that_DT is_VBZ herd_NN immunity_NN cumming_VBG plan_NN has_VBZ killed_VBN over_IN 70_CD 000_CD already_RB children_NNS will_MD just_RB keep_VB infecting_VBG families_NNS if_IN you_PRP send_VBP them_PRP back_RB to_TO school_NN without_IN proper_JJ ttt_NN"
297,297,1242405998800797696,156440519,"This is great, I’ve got FACE COVID written on my whiteboard as a reminder!  https://t.co/brEVo5wPIV",0,0,0,0,0,"this is great, i have got face covid written on my whiteboard as a reminder! ",[],this_DT is_VBZ great_JJ i_JJ have_VBP got_VBN face_NN covid_NN written_VBN on_IN whiteboard_NN as_IN a_DT reminder_NN,False,False,False,True,"this is great, i have got face covid written on my whiteboard as a reminder!  this_DT is_VBZ great_JJ i_JJ have_VBP got_VBN face_NN covid_NN written_VBN on_IN whiteboard_NN as_IN a_DT reminder_NN"
298,298,1308661172640665600,346036400,"@jbhearn I think it’s way to early. Long covid is a major problem we are only now seeing. 300,000 brits have had symptoms longer that 3 months and 50,000 over 6 months. A lot still struggling with breathlessness #WeDontKnowEnough",0,0,0,0,0,"i think it is way to early. long covid is a major problem we are only now seeing. 300,000 brits have had symptoms longer that 3 months and 50,000 over 6 months. a lot still struggling with breathlessness #wedontknowenough",['#WeDontKnowEnough'],"i_NN think_VBP it_PRP is_VBZ way_NN to_TO early_RB long_JJ covid_NN is_VBZ a_DT major_JJ problem_NN we_PRP are_VBP only_RB now_RB seeing_VBG 300,000_CD brits_NNS have_VBP had_VBN symptoms_NNS longer_RBR that_IN 3_CD months_NNS and_CC 50,000_CD over_IN 6_CD months_NNS a_DT lot_NN still_RB struggling_VBG with_IN breathlessness_NN #wedontknowenough_IN",False,False,False,True,"i think it is way to early. long covid is a major problem we are only now seeing. 300,000 brits have had symptoms longer that 3 months and 50,000 over 6 months. a lot still struggling with breathlessness #wedontknowenough i_NN think_VBP it_PRP is_VBZ way_NN to_TO early_RB long_JJ covid_NN is_VBZ a_DT major_JJ problem_NN we_PRP are_VBP only_RB now_RB seeing_VBG 300,000_CD brits_NNS have_VBP had_VBN symptoms_NNS longer_RBR that_IN 3_CD months_NNS and_CC 50,000_CD over_IN 6_CD months_NNS a_DT lot_NN still_RB struggling_VBG with_IN breathlessness_NN #wedontknowenough_IN"
299,299,1252953254062886913,59196888,"It’s been 7 weeks since I saw my first case of COVID-19, and 3 weeks since I last saw a patient without COVID https://t.co/NmtPCgMZdY",0,0,0,0,0,"it is been 7 weeks since i saw my first case of covid-19, and 3 weeks since i last saw a patient without covid ",[],it_PRP is_VBZ been_VBN 7_CD weeks_NNS since_IN i_NN saw_VBD first_JJ case_NN of_IN covid_NN 19_CD and_CC 3_CD weeks_NNS since_IN i_NN last_JJ saw_VBD a_DT patient_NN without_IN covid_NN,False,False,False,True,"it is been 7 weeks since i saw my first case of covid-19, and 3 weeks since i last saw a patient without covid  it_PRP is_VBZ been_VBN 7_CD weeks_NNS since_IN i_NN saw_VBD first_JJ case_NN of_IN covid_NN 19_CD and_CC 3_CD weeks_NNS since_IN i_NN last_JJ saw_VBD a_DT patient_NN without_IN covid_NN"
300,300,1264099767757438976,438584387,"@DavidPetts1 I’m fuming. My wife had COVID19, I would have loved to have been able to go to grandparents 200+ miles away so they could help. But we didn’t we followed the rules because it’s about the greater good of helping society",0,0,1,1,0,"i am fuming. my wife had covid19, i would have loved to have been able to go to grandparents 200+ miles away so they could help. but we did not we followed the rules because it is about the greater good of helping society",[],i_NN am_VBP fuming_VBG wife_NN had_VBD covid_JJ 19_CD i_NN would_MD have_VB loved_VBN to_TO have_VB been_VBN able_JJ to_TO go_VB to_TO grandparents_NNS 200_CD +_JJ miles_NNS away_RB so_IN they_PRP could_MD help_VB but_CC we_PRP did_VBD not_RB we_PRP followed_VBD the_DT rules_NNS because_IN it_PRP is_VBZ about_IN the_DT greater_JJR good_JJ of_IN helping_VBG society_NN,False,False,False,True,"i am fuming. my wife had covid19, i would have loved to have been able to go to grandparents 200+ miles away so they could help. but we did not we followed the rules because it is about the greater good of helping society i_NN am_VBP fuming_VBG wife_NN had_VBD covid_JJ 19_CD i_NN would_MD have_VB loved_VBN to_TO have_VB been_VBN able_JJ to_TO go_VB to_TO grandparents_NNS 200_CD +_JJ miles_NNS away_RB so_IN they_PRP could_MD help_VB but_CC we_PRP did_VBD not_RB we_PRP followed_VBD the_DT rules_NNS because_IN it_PRP is_VBZ about_IN the_DT greater_JJR good_JJ of_IN helping_VBG society_NN"
301,301,1303978324818038784,437648894,@Nobbel87 I would use the key to get back into WOW as i am in self isolation due to my son having covid symptoms,0,0,1,0,1,i would use the key to get back into wow as i am in self isolation due to my son having covid symptoms,[],i_NN would_MD use_VB the_DT key_NN to_TO get_VB back_RB into_IN wow_NN as_IN i_NN am_VBP in_IN self_NN isolation_NN due_JJ to_TO son_NN having_VBG covid_NN symptoms_NNS,False,False,False,True,i would use the key to get back into wow as i am in self isolation due to my son having covid symptoms i_NN would_MD use_VB the_DT key_NN to_TO get_VB back_RB into_IN wow_NN as_IN i_NN am_VBP in_IN self_NN isolation_NN due_JJ to_TO son_NN having_VBG covid_NN symptoms_NNS
302,302,1304068381742690304,1253672034,"Jacob Rees-Mogg self-isolating after child tested for COVID-19 

Oh the irony...

I bet Mogg still comes out to defend Johnson &amp; Williamson in saying #BackToSchool is safe!

#ToryLiars @Parents_Utd 

https://t.co/KftWiJpvnh",0,0,0,0,0,jacob rees-mogg self-isolating after child tested for covid-19 oh the irony. i bet mogg still comes out to defend johnson  williamson in saying #backtoschool is safe! #toryliars parents_utd ,['#BackToSchool'],jacob_JJ rees-mogg_JJ self-isolating_NN after_IN child_NN tested_VBD for_IN covid_JJ 19_CD oh_IN the_DT irony_NN i_JJ bet_NN mogg_NN still_RB comes_VBZ out_RP to_TO defend_VB johnson_NN williamson_NN in_IN saying_VBG #backtoschool_NN is_VBZ safe_JJ #toryliars_NNS parents_utd_VBP,False,False,False,True,jacob rees-mogg self-isolating after child tested for covid-19 oh the irony. i bet mogg still comes out to defend johnson  williamson in saying #backtoschool is safe! #toryliars parents_utd  jacob_JJ rees-mogg_JJ self-isolating_NN after_IN child_NN tested_VBD for_IN covid_JJ 19_CD oh_IN the_DT irony_NN i_JJ bet_NN mogg_NN still_RB comes_VBZ out_RP to_TO defend_VB johnson_NN williamson_NN in_IN saying_VBG #backtoschool_NN is_VBZ safe_JJ #toryliars_NNS parents_utd_VBP
